,ds,trend,trend_lower,trend_upper
709,2023-05-10 10:40:00,0.31438460818864516,0.31438460818864516,0.31438460818864516
710,2023-05-10 10:45:00,0.3143844605386734,0.3143844605386734,0.3143844605386734
711,2023-05-10 10:50:00,0.31438431288870167,0.31438431288870167,0.31438431288870167
712,2023-05-10 10:55:00,0.3143841652387298,0.3143841652387298,0.3143841652387298
713,2023-05-10 11:00:00,0.31438401758875806,0.31438401758875806,0.31438401758875806
714,2023-05-10 11:05:00,0.3143838699387863,0.3143838699387863,0.3143838699387863
715,2023-05-10 11:10:00,0.31438372228881456,0.31438372228881456,0.31438372228881456
716,2023-05-10 11:15:00,0.31438357463884276,0.31438357463884276,0.31438357463884276
717,2023-05-10 11:20:00,0.314383426988871,0.314383426988871,0.314383426988871
718,2023-05-10 11:25:00,0.31438327933889926,0.31438327933889926,0.31438327933889926
719,2023-05-10 11:30:00,0.31438313168892745,0.31438313168892745,0.31438313168892745
720,2023-05-10 11:35:00,0.31438298403895565,0.31438298403895565,0.31438298403895565
721,2023-05-10 11:40:00,0.3143828363889839,0.3143828363889839,0.3143828363889839
722,2023-05-10 11:45:00,0.31438268873901215,0.31438268873901215,0.31438268873901215
723,2023-05-10 11:50:00,0.3143825410890404,0.3143825410890404,0.3143825410890404
724,2023-05-10 11:55:00,0.3143823934390686,0.3143823934390686,0.3143823934390686
725,2023-05-10 12:00:00,0.31438224578909685,0.31438224578909685,0.31438224578909685
726,2023-05-10 12:05:00,0.3143820981391251,0.3143820981391251,0.3143820981391251
727,2023-05-10 12:10:00,0.3143819504891533,0.3143819504891533,0.3143819504891533
728,2023-05-10 12:15:00,0.3143818028391815,0.3143818028391815,0.3143818028391815
729,2023-05-10 12:20:00,0.31438165518920974,0.31438165518920974,0.31438165518920974
730,2023-05-10 12:25:00,0.314381507539238,0.314381507539238,0.314381507539238
731,2023-05-10 12:30:00,0.31438135988926624,0.31438135988926624,0.31438135988926624
732,2023-05-10 12:35:00,0.31438121223929444,0.31438121223929444,0.31438121223929444
733,2023-05-10 12:40:00,0.3143810645893227,0.3143810645893227,0.3143810645893227
734,2023-05-10 12:45:00,0.31438091693935094,0.31438091693935094,0.31438091693935094
735,2023-05-10 12:50:00,0.31438076928937914,0.31438076928937914,0.31438076928937914
736,2023-05-10 12:55:00,0.31438062163940733,0.31438062163940733,0.31438062163940733
737,2023-05-10 13:00:00,0.3143804739894356,0.3143804739894356,0.3143804739894356
738,2023-05-10 13:05:00,0.31438032633946383,0.31438032633946383,0.31438032633946383
739,2023-05-10 13:10:00,0.3143801786894921,0.3143801786894921,0.3143801786894921
740,2023-05-10 13:15:00,0.3143800310395203,0.3143800310395203,0.3143800310395203
741,2023-05-10 13:20:00,0.31437988338954853,0.31437988338954853,0.31437988338954853
742,2023-05-10 13:25:00,0.3143797357395767,0.3143797357395767,0.3143797357395767
743,2023-05-10 13:30:00,0.314379588089605,0.314379588089605,0.314379588089605
744,2023-05-10 13:35:00,0.3143794404396332,0.3143794404396332,0.3143794404396332
745,2023-05-10 13:40:00,0.3143792927896614,0.3143792927896614,0.3143792927896614
